# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 32K of event 'cycles'
# Event count (approx.): 13867351128519
#
# Children      Self  Command          Shared Object      Symbol                                           
# ........  ........  ...............  .................  .................................................
#
     0.00%     0.00%  ReadStage-65     [kernel.kallsyms]  [k] __kmalloc
     0.00%     0.00%  ReadStage-103    [kernel.kallsyms]  [k] workingset_refault
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]  [k] PageHuge
     0.00%     0.00%  ReadStage-24     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] io_schedule
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  ReadStage-96     [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.00%     0.00%  Thread-50        [kernel.kallsyms]  [k] __switch_to
     0.00%     0.00%  Thread-116       [kernel.kallsyms]  [k] __entry_text_start
     0.00%     0.00%  Thread-89        [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  ReadStage-135    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-62     [kernel.kallsyms]  [k] _raw_read_lock
     0.00%     0.00%  Thread-22        [kernel.kallsyms]  [k] save_fpregs_to_fpstate
     0.00%     0.00%  ReadStage-152    [kernel.kallsyms]  [k] find_vma
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] ext4_es_insert_extent
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] ext4_mpage_readpages
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] ext4_readahead
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-56     [kernel.kallsyms]  [k] page_add_file_rmap
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] __update_load_avg_blocked_se
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] blk_finish_plug
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-116    [kernel.kallsyms]  [k] nvme_queue_rq
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] tcp_update_pacing_rate
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]  [k] bio_integrity_prep
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] cpus_share_cache
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] __read_end_io
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] __wake_up_common
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] bio_endio
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] blk_mq_end_request
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] blk_update_request
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] mpage_end_io
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] nvme_complete_rq
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] unlock_page
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] wake_page_function
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] wake_up_page_bit
     0.00%     0.00%  ReadStage-52     [kernel.kallsyms]  [k] wake_up_state
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] _raw_write_lock_irq
     0.00%     0.00%  ReadStage-35     [kernel.kallsyms]  [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-53     [kernel.kallsyms]  [k] __add_to_page_cache_locked
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]  [k] submit_bio_checks
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]  [k] __submit_bio
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]  [k] submit_bio
     0.00%     0.00%  ReadStage-128    [kernel.kallsyms]  [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]  [k] native_irq_return_iret
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]  [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]  [k] kfree
     0.00%     0.00%  ReadStage-131    [JIT] tid 2153     [.] 0x00007fd4c6707b35
     0.00%     0.00%  epollEventLoopG  libc.so.6          [.] epoll_wait
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] __count_memcg_events
     0.00%     0.00%  kswapd1          [kernel.kallsyms]  [k] count_memcg_page_event.isra.0
     0.00%     0.00%  Thread-13        [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  Thread-13        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-74        [kernel.kallsyms]  [k] __get_user_nocheck_4
     0.00%     0.00%  ReadStage-95     [unknown]          [.] 0000000000000000
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] cubictcp_cwnd_event
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  ReadStage-108    [kernel.kallsyms]  [k] filemap_map_pages
     0.00%     0.00%  java             [kernel.kallsyms]  [k] ktime_get_update_offsets_now
     0.00%     0.00%  ReadStage-117    [kernel.kallsyms]  [k] __blk_mq_sched_bio_merge
     0.00%     0.00%  ReadStage-33     [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] __blk_queue_split
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] __kmalloc
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] __blk_mq_try_issue_directly
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] blk_finish_plug
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] blk_flush_plug_list
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] blk_mq_flush_plug_list
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] blk_mq_sched_insert_requests
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] blk_mq_try_issue_list_directly
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] mempool_alloc
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] mempool_kmalloc
     0.00%     0.00%  ReadStage-38     [kernel.kallsyms]  [k] nvme_queue_rq
     0.00%     0.00%  kworker/34:2-mm  [unknown]          [.] 0000000000000000
     0.00%     0.00%  kworker/34:2-mm  [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%     0.00%  kworker/34:2-mm  [kernel.kallsyms]  [k] kthread
     0.00%     0.00%  kworker/34:2-mm  [kernel.kallsyms]  [k] lru_add_drain_cpu
     0.00%     0.00%  kworker/34:2-mm  [kernel.kallsyms]  [k] lru_add_drain_per_cpu
     0.00%     0.00%  kworker/34:2-mm  [kernel.kallsyms]  [k] process_one_work
     0.00%     0.00%  kworker/34:2-mm  [kernel.kallsyms]  [k] ret_from_fork
     0.00%     0.00%  kworker/34:2-mm  [kernel.kallsyms]  [k] worker_thread
     0.00%     0.00%  ReadStage-36     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-83     [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  Thread-130       [kernel.kallsyms]  [k] psi_group_change
     0.00%     0.00%  Thread-130       [kernel.kallsyms]  [k] psi_task_switch
     0.00%     0.00%  ReadStage-10     [unknown]          [.] 0000000000000000
     0.00%     0.00%  ReadStage-71     [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]  [k] filemap_map_pages
     0.00%     0.00%  ReadStage-28     [kernel.kallsyms]  [k] xas_find
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-114    [kernel.kallsyms]  [k] xa_load
     0.00%     0.00%  Thread-64        [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  Thread-64        [kernel.kallsyms]  [k] do_futex
     0.00%     0.00%  Thread-64        [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  Thread-64        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  Thread-64        [kernel.kallsyms]  [k] futex_wait
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  ReadStage-137    [kernel.kallsyms]  [k] filemap_map_pages
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]  [k] ext4_inode_block_valid
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]  [k] __check_block_validity.constprop.0
     0.00%     0.00%  ReadStage-3      [kernel.kallsyms]  [k] ext4_map_blocks
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] send_call_function_single_ipi
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] __smp_call_single_queue
     0.00%     0.00%  ReadStage-122    [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] psi_task_change
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] __wake_up_locked_key_bookmark
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] enqueue_task
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] wake_page_function
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] wake_up_page_bit
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] wake_up_state
     0.00%     0.00%  ReadStage-161    [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  ReadStage-2      [kernel.kallsyms]  [k] __switch_to_asm
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] mark_wake_futex
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]  [k] ext4_find_extent
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]  [k] ext4_ext_map_blocks
     0.00%     0.00%  ReadStage-11     [kernel.kallsyms]  [k] ext4_map_blocks
     0.00%     0.00%  Thread-121       [kernel.kallsyms]  [k] __calc_delta
     0.00%     0.00%  Thread-121       [kernel.kallsyms]  [k] update_curr
     0.00%     0.00%  ReadStage-101    [kernel.kallsyms]  [k] _find_first_bit
     0.00%     0.00%  ReadStage-67     [kernel.kallsyms]  [k] lru_gen_add_page
     0.00%     0.00%  Thread-91        [kernel.kallsyms]  [k] reweight_entity
     0.00%     0.00%  Thread-91        [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  Thread-91        [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  Thread-91        [kernel.kallsyms]  [k] update_cfs_group
     0.00%     0.00%  cluster1-nio-wo  [kernel.kallsyms]  [k] apparmor_ipv4_postroute
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]  [k] __mod_lruvec_page_state
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]  [k] __mod_lruvec_state
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]  [k] __mod_memcg_lruvec_state
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]  [k] __mod_memcg_state.part.0
     0.00%     0.00%  ReadStage-77     [kernel.kallsyms]  [k] page_add_file_rmap
     0.00%     0.00%  ReadStage-81     [kernel.kallsyms]  [k] xa_load
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]  [k] futex_wake
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]  [k] try_to_wake_up
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]  [k] wake_up_q
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]  [k] release_pages
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]  [k] __pagevec_lru_add
     0.00%     0.00%  ReadStage-162    [kernel.kallsyms]  [k] lru_cache_add
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]  [k] io_schedule
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  ReadStage-118    [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]  [k] update_cfs_rq_h_load
     0.00%     0.00%  ReadStage-115    [kernel.kallsyms]  [k] select_task_rq_fair
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] _raw_read_lock
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] minmax_running_min
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] update_load_avg
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] dequeue_entity
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] dequeue_task
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] dequeue_task_fair
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] io_schedule
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  ReadStage-70     [kernel.kallsyms]  [k] wait_on_page_bit_common
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]  [k] idle_cpu
     0.00%     0.00%  ReadStage-34     [kernel.kallsyms]  [k] irq_exit_rcu
     0.00%     0.00%  Thread-4         [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  Thread-4         [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]  [k] __schedule
     0.00%     0.00%  ReadStage-90     [kernel.kallsyms]  [k] schedule
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] next_uptodate_page
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] filemap_map_pages
     0.00%     0.00%  epollEventLoopG  [kernel.kallsyms]  [k] kmalloc_slab
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] perf_event_task_tick
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] __hrtimer_run_queues
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] hrtimer_interrupt
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] scheduler_tick
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] tick_sched_handle
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] tick_sched_timer
     0.00%     0.00%  ReadStage-95     [kernel.kallsyms]  [k] update_process_times
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] rebalance_domains
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]  [k] ondemand_readahead
     0.00%     0.00%  ReadStage-91     [kernel.kallsyms]  [k] page_cache_async_ra
     0.00%     0.00%  ReadStage-130    [kernel.kallsyms]  [k] psi_task_switch
     0.00%     0.00%  ReadStage-6      [kernel.kallsyms]  [k] ext4_es_lookup_extent
     0.00%     0.00%  ReadStage-4      [kernel.kallsyms]  [k] xas_store
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] ext4_set_page_dirty
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] fault_dirty_shared_page
     0.00%     0.00%  MutationStage-1  [kernel.kallsyms]  [k] set_page_dirty
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-84     [kernel.kallsyms]  [k] xa_load
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] send_call_function_single_ipi
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] __smp_call_single_queue
     0.00%     0.00%  ReadStage-124    [kernel.kallsyms]  [k] ttwu_queue_wakelist
     0.00%     0.00%  ReadStage-17     [kernel.kallsyms]  [k] do_swap_page
     0.00%     0.00%  ReadStage-111    [kernel.kallsyms]  [k] native_apic_msr_eoi_write
     0.00%     0.00%  ReadStage-37     [kernel.kallsyms]  [k] mark_wake_futex
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-5      [kernel.kallsyms]  [k] xas_find
     0.00%     0.00%  ReadStage-14     [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  Thread-24        [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]  [k] __blk_mq_sched_bio_merge
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]  [k] __submit_bio
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]  [k] blk_mq_submit_bio
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]  [k] submit_bio
     0.00%     0.00%  ReadStage-98     [kernel.kallsyms]  [k] submit_bio_noacct
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]  [k] clear_page_erms
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]  [k] __alloc_pages
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]  [k] __page_cache_alloc
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]  [k] alloc_pages
     0.00%     0.00%  ReadStage-50     [kernel.kallsyms]  [k] get_page_from_freelist
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] cpuacct_charge
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] asm_sysvec_call_function_single
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] irqentry_exit
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] pick_next_task_fair
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] put_prev_entity
     0.00%     0.00%  ReadStage-26     [kernel.kallsyms]  [k] sysvec_call_function_single
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] __sysvec_call_function
     0.00%     0.00%  NonPeriodicTask  [kernel.kallsyms]  [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  ReadStage-147    [kernel.kallsyms]  [k] xas_load
     0.00%     0.00%  ReadStage-141    [kernel.kallsyms]  [k] dma_pool_alloc
     0.00%     0.00%  Thread-30        [kernel.kallsyms]  [k] futex_wait
     0.00%     0.00%  Thread-30        [kernel.kallsyms]  [k] __x64_sys_futex
     0.00%     0.00%  Thread-30        [kernel.kallsyms]  [k] do_futex
     0.00%     0.00%  Thread-30        [kernel.kallsyms]  [k] do_syscall_64
     0.00%     0.00%  Thread-30        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  MutationStage-4  [kernel.kallsyms]  [k] down_read_trylock
     0.00%     0.00%  Thread-97        [kernel.kallsyms]  [k] futex_wait_setup
     0.00%     0.00%  ReadStage-138    [JIT] tid 2153     [.] 0x00007fd4c69c3800
     0.00%     0.00%  ReadStage-138    [kernel.kallsyms]  [k] asm_sysvec_call_function
     0.00%     0.00%  ReadStage-129    [kernel.kallsyms]  [k] pagecache_get_page
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] _raw_spin_lock
     0.00%     0.00%  ReadStage-87     [kernel.kallsyms]  [k] rmqueue_bulk
     0.00%     0.00%  CompactionExecu  [kernel.kallsyms]  [k] generic_write_checks
     0.00%     0.00%  Native-Transpor  [kernel.kallsyms]  [k] asm_sysvec_call_function_single
