# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 50761234243824
#
# Children      Self  Command          Shared Object          Symbol                                          
# ........  ........  ...............  .....................  ................................................
#
     0.00%     0.00%  top              [kernel.kallsyms]      [k] syscall_exit_to_user_mode
     0.00%     0.00%  top              [kernel.kallsyms]      [k] task_work_run
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] isolate_zspage
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] kmem_cache_free
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] page_vma_mapped_walk
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _raw_read_lock
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] create_page_chain
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] lru_note_cost
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] inc_node_page_state
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] put_swap_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __msecs_to_jiffies
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] load_balance
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] rebalance_domains
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] run_rebalance_domains
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] rotate_reclaimable_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] clean_page_buffers
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] scan_swap_map_slots
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] clockevents_program_event
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] zram_free_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __bitmap_or
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] ___slab_alloc
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __radix_tree_lookup
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] radix_tree_lookup
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] propagate_protected_usage
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] may_open
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] seq_printf
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] __submit_bio
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] blk_mq_submit_bio
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] submit_bio
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] submit_bio_noacct
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] kernel_init_free_pages.part.0
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] __mod_memcg_state.part.0
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] __mod_lruvec_state
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] __pagevec_lru_add
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] lru_cache_add
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] deferred_split_count
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __update_load_avg_se
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] kfree_rcu_shrink_count
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cpumask_next_wrap
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] generic_perform_write
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] lock_page_lruvec_irqsave
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __pagevec_release
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] ptep_clear_flush_young
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] page_referenced
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rmap_walk
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] rmap_walk_anon
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] asm_sysvec_reschedule_ipi
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] add_to_page_cache_lru
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] workingset_refault
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] activate_task
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] active_load_balance_cpu_stop
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] attach_task
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] cpu_stopper_thread
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] enqueue_task
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/8      [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] smp_call_function_many_cond
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] __x64_sys_madvise
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] do_madvise.part.0
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] do_syscall_64
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] flush_tlb_mm_range
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] native_flush_tlb_multi
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] on_each_cpu_cond_mask
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] tlb_finish_mmu
     0.00%     0.00%  jemalloc_bg_thd  [kernel.kallsyms]      [k] zap_page_range
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] rmqueue_bulk
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] mem_cgroup_swapin_charge_page
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] dequeue_task_fair
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] percpu_counter_add_batch
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/2:2-mm_  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] rcu_all_qs
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  kworker/u97:6-e  [kernel.kallsyms]      [k] flush_memcg_stats_dwork
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] intel_pmu_disable_all
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] xas_create
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] xas_create_range
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] jbd2_journal_grab_journal_head
     0.00%     0.00%  migration/37     [kernel.kallsyms]      [k] __switch_to_asm
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __pollwait
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] sysvec_reschedule_ipi
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] insert_work
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] charge_memcg
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] lzo1x_decompress_safe
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] __zram_bvec_read.constprop.0
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] bdev_read_page
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] crypto_comp_decompress
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] lzorle_decompress
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] swap_readpage
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] zcomp_decompress
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] zram_bvec_rw.constprop.0
     0.00%     0.00%  snapd            [kernel.kallsyms]      [k] zram_rw_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ima_file_mprotect
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] shmem_unused_huge_count
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_swevent_stop
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] memcg_check_events
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] mem_cgroup_soft_limit_reclaim
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] invalidate_user_asid
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] apparmor_file_mprotect
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] error_return
     0.00%     0.00%  kworker/22:1-mm  [kernel.kallsyms]      [k] refresh_cpu_vm_stats
     0.00%     0.00%  kworker/22:1-mm  [kernel.kallsyms]      [k] vmstat_update
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __do_sys_newfstatat
     0.00%     0.00%  top              [kernel.kallsyms]      [k] __x64_sys_newfstatat
     0.00%     0.00%  top              [kernel.kallsyms]      [k] filename_lookup
     0.00%     0.00%  top              [kernel.kallsyms]      [k] path_lookupat
     0.00%     0.00%  top              [kernel.kallsyms]      [k] user_path_at_empty
     0.00%     0.00%  top              [kernel.kallsyms]      [k] vfs_statx
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] _find_first_bit
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __part_end_io_acct
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] disk_end_io_acct
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] path_get
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] task_tick_idle
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] ext4_block_write_begin
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __delete_from_swap_cache
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __remove_mapping
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __memcg_kmem_charge_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __pte_alloc
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] pte_alloc_one
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] set_pgdat_percpu_threshold
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] schedule_timeout
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] error_return
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_event_mmap_output
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/38:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] __free_one_page
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] free_unref_page_commit.constprop.0
     0.00%     0.00%  perf             [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] can_migrate_task
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] ext4_mark_iloc_dirty
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irq_work_run_list
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] cursor_timer_handler
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] queue_work_on
     0.00%     0.00%  migration/3      [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  migration/3      [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/29:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] rcu_implicit_dynticks_qs
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] find_get_pages_range_tag
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] mpage_prepare_extent_to_map
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] pagevec_lookup_range_tag
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] clear_page_erms
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] __alloc_pages
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] __alloc_pages_slowpath.constprop.0
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] __page_cache_alloc
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] alloc_pages
     0.00%     0.00%  udisksd          [kernel.kallsyms]      [k] get_page_from_freelist
     0.00%     0.00%  kworker/14:3-ev  [kernel.kallsyms]      [k] put_prev_entity
     0.00%     0.00%  kworker/14:3-ev  [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  kworker/14:3-ev  [kernel.kallsyms]      [k] put_prev_task_fair
     0.00%     0.00%  kworker/14:3-ev  [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] lockref_put_or_lock
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/23:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  migration/43     [kernel.kallsyms]      [k] update_sd_lb_stats.constprop.0
     0.00%     0.00%  migration/43     [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  migration/43     [kernel.kallsyms]      [k] balance_fair
     0.00%     0.00%  migration/43     [kernel.kallsyms]      [k] find_busiest_group
     0.00%     0.00%  migration/43     [kernel.kallsyms]      [k] load_balance
     0.00%     0.00%  migration/43     [kernel.kallsyms]      [k] newidle_balance
     0.00%     0.00%  migration/43     [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]      [k] collect_percpu_times
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]      [k] process_one_work
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]      [k] psi_avgs_work
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  kworker/37:1-mm  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] blkcg_rstat_flush
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/u97:1    [kernel.kallsyms]      [k] mem_cgroup_wb_stats
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] find_idlest_group
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] __do_sys_clone
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] __x64_sys_clone
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] kernel_clone
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] select_task_rq_fair
     0.00%     0.00%  python3          [kernel.kallsyms]      [k] wake_up_new_task
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] ___slab_alloc
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] __alloc_pages
