# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 7786219861781
#
# Children      Self  Command          Shared Object                       Symbol                                        
# ........  ........  ...............  ..................................  ..............................................
#
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-150    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  ReadStage-10     [kernel.kallsyms]                   [k] select_task_rq_fair
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-10     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.00%  swapper          [kernel.kallsyms]                   [k] rcu_read_unlock_strict
     0.01%     0.01%  ReadStage-12     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-12     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.01%  ReadStage-64     [kernel.kallsyms]                   [k] available_idle_cpu
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-64     [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  Thread-35        [kernel.kallsyms]                   [k] finish_task_switch.isra.0
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-35        [kernel.kallsyms]                   [k] schedule
     0.01%     0.01%  ReadStage-31     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-31     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.01%  ReadStage-19     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-19     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.01%  ReadStage-23     [kernel.kallsyms]                   [k] memcpy
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __do_sys_prctl
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __perf_event__output_id_sample
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __set_task_comm
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] __x64_sys_prctl
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] memcpy_erms
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] perf_event_comm
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] perf_event_comm_output
     0.01%     0.00%  ReadStage-23     [kernel.kallsyms]                   [k] perf_iterate_sb
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] __import_iovec
     0.01%     0.00%  epollEventLoopG  [kernel.kallsyms]                   [k] import_iovec
     0.01%     0.01%  ReadStage-112    [kernel.kallsyms]                   [k] __switch_to_asm
     0.01%     0.01%  ReadStage-132    [kernel.kallsyms]                   [k] try_to_wake_up
     0.01%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] futex_wake
     0.01%     0.00%  ReadStage-132    [kernel.kallsyms]                   [k] wake_up_q
     0.01%     0.01%  kswapd0          [kernel.kallsyms]                   [k] memcg_slab_free_hook
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] ext4_releasepage
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] free_buffer_head
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] jbd2_journal_try_to_free_buffers
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kmem_cache_free
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] try_to_free_buffers
     0.01%     0.00%  kswapd0          [kernel.kallsyms]                   [k] try_to_release_page
     0.01%     0.01%  Native-Transpor  libc.so.6                           [.] 0x00000000000951b5
     0.01%     0.01%  Thread-103       [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-103       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-103       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-103       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-103       [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-103       [kernel.kallsyms]                   [k] schedule
     0.01%     0.01%  Native-Transpor  [kernel.kallsyms]                   [k] iterate_groups
     0.01%     0.01%  ReadStage-53     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-53     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  epollEventLoopG  [kernel.kallsyms]                   [k] __cgroup_bpf_run_filter_skb
     0.01%     0.01%  CompactionExecu  [kernel.kallsyms]                   [k] update_process_times
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __hrtimer_run_queues
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] hrtimer_interrupt
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
     0.01%     0.00%  CompactionExecu  [kernel.kallsyms]                   [k] tick_sched_timer
     0.01%     0.01%  ReadStage-76     [kernel.kallsyms]                   [k] _raw_spin_lock
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-76     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.01%  ReadStage-6      [kernel.kallsyms]                   [k] flush_tlb_func
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __lock_text_start
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __pagevec_lru_add
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] __sysvec_call_function
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] asm_sysvec_call_function
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] generic_smp_call_function_single_interrupt
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] lru_cache_add
     0.01%     0.00%  ReadStage-6      [kernel.kallsyms]                   [k] sysvec_call_function
     0.01%     0.01%  Thread-145       [kernel.kallsyms]                   [k] __update_load_avg_se
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] __schedule
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] __x64_sys_futex
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] dequeue_entity
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] dequeue_task
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] dequeue_task_fair
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] do_futex
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] do_syscall_64
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] futex_wait
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] futex_wait_queue_me
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] schedule
     0.01%     0.00%  Thread-145       [kernel.kallsyms]                   [k] update_load_avg
     0.01%     0.01%  ReadStage-55     [kernel.kallsyms]                   [k] xas_find
     0.01%     0.01%  ReadStage-29     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __do_fault
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] __handle_mm_fault
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] asm_exc_page_fault
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] do_user_addr_fault
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] exc_page_fault
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] filemap_fault
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] handle_mm_fault
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] ondemand_readahead
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] page_cache_async_ra
     0.01%     0.00%  ReadStage-29     [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     0.01%     0.01%  ReadStage-135    [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-135    [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-58     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.01%  ReadStage-71     [kernel.kallsyms]                   [k] xas_store
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] add_to_page_cache_lru
     0.01%     0.00%  ReadStage-71     [kernel.kallsyms]                   [k] do_page_cache_ra
     0.01%     0.01%  ReadStage-28     [kernel.kallsyms]                   [k] do_set_pte
     0.01%     0.00%  ReadStage-28     [kernel.kallsyms]                   [k] filemap_map_pages
     0.01%     0.01%  cluster1-nio-wo  [kernel.kallsyms]                   [k] __bitmap_andnot
     0.01%     0.01%  ReadStage-70     [kernel.kallsyms]                   [k] clear_page_erms
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __alloc_pages
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] __page_cache_alloc
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] alloc_pages
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] get_page_from_freelist
     0.01%     0.00%  ReadStage-70     [kernel.kallsyms]                   [k] ondemand_readahead
