# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 25143269676548
#
# Children      Self  Command          Shared Object          Symbol                                          
# ........  ........  ...............  .....................  ................................................
#
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  cron             [kernel.kallsyms]      [k] workingset_refault
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] list_lru_count_one
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] super_cache_count
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] save_fpregs_to_fpstate
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] __migration_entry_wait
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] migration_entry_wait
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] put_and_wait_on_page_locked
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  ksoftirqd/0      [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] __x64_sys_close
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] close_fd
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] rcu_start_this_gp
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] page_rmapping
     0.00%     0.00%  kworker/27:2-cg  [kernel.kallsyms]      [k] worker_thread
     0.00%     0.00%  kworker/27:2-cg  [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  kworker/27:2-cg  [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] is_vmalloc_addr
     0.00%     0.00%  migration/5      [kernel.kallsyms]      [k] load_new_mm_cr3
     0.00%     0.00%  migration/5      [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  migration/5      [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/5      [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/5      [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  migration/5      [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  migration/5      [kernel.kallsyms]      [k] switch_mm_irqs_off
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] run_posix_cpu_timers
     0.00%     0.00%  memtier_benchma  memtier_benchmark      [.] hdr_record_values
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] _raw_spin_lock_irq
     0.00%     0.00%  top              [kernel.kallsyms]      [k] lookup_fast
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] strncpy
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] free_unref_page_list
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] drain_local_pages_wq
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] drain_pages_zone
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] free_pcppages_bulk
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] alloc_fd
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] hid_destroy_device
     0.00%     0.00%  kworker/6:2-mm_  [kernel.kallsyms]      [k] usbhid_disconnect
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zs_compact
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] zs_shrinker_scan
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] ima_file_check
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] scheduler_tick
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] sugov_update_single_freq
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] task_tick_fair
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] tick_sched_handle
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] update_load_avg
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] mem_cgroup_update_lru_size
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] timerqueue_del
     0.00%     0.00%  top              [kernel.kallsyms]      [k] _raw_spin_lock
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] kmem_cache_alloc_trace
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] native_queued_spin_lock_slowpath
     0.00%     0.00%  kworker/u97:6-f  [kernel.kallsyms]      [k] _raw_spin_lock_irqsave
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] sugov_iowait_apply
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] read_tsc
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] invoke_rcu_core
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __wake_up
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __wake_up_common
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __wake_up_common_lock
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __wake_up_sync_key
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __x64_sys_write
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] autoremove_wake_function
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] default_wake_function
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] ep_poll_callback
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] ksys_write
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] new_sync_write
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] sock_def_readable
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] sock_sendmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] sock_write_iter
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] try_to_wake_up
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] unix_dgram_sendmsg
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] vfs_write
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_put_decimal_ull_width
     0.00%     0.00%  top              [kernel.kallsyms]      [k] seq_put_decimal_ull
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] d_alloc_parallel
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] __x64_sys_openat
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_filp_open
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_sys_openat2
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] path_openat
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] kthread_is_per_cpu
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] irq_enter_rcu
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] is_cpu_allowed
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] kthread_is_per_cpu
     0.00%     0.00%  memtier_benchma  libstdc++.so.6.0.29    [.] 0x000000000009e034
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] detach_entity_cfs_rq
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] migrate_task_rq_fair
     0.00%     0.00%  swapper          [kernel.kallsyms]      [k] set_task_cpu
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] blkcg_rstat_flush
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] __page_cache_release
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] dec_zone_page_state
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] nohz_balance_exit_idle
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] scheduler_tick
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] trigger_load_balance
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] __lock_text_start
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] calc_global_load_tick
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] native_apic_msr_eoi_write
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] irq_work_tick
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] extfrag_for_order
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] clean_page_buffers
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] __mod_timer
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] check_pte
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __x64_sys_readlinkat
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] do_readlinkat
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] get_page_from_freelist
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] __alloc_pages
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] __page_cache_alloc
     0.00%     0.00%  systemd-journal  [kernel.kallsyms]      [k] alloc_pages
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] isolate_zspage
     0.00%     0.00%  migration/28     [kernel.kallsyms]      [k] __schedule
     0.00%     0.00%  migration/28     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  migration/28     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  migration/28     [kernel.kallsyms]      [k] schedule
     0.00%     0.00%  migration/28     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] perf_iterate_sb
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] __device_attach
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] __device_attach_driver
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] __driver_probe_device
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] bus_for_each_drv
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] bus_probe_device
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] device_initial_probe
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] driver_probe_device
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] really_probe
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] usb_generic_driver_probe
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] usb_probe_device
     0.00%     0.00%  kworker/0:2-eve  [kernel.kallsyms]      [k] usb_set_configuration
     0.00%     0.00%  memtier_benchma  [kernel.kallsyms]      [k] rb_insert_color
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] mem_cgroup_css_rstat_flush
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] __handle_mm_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] asm_exc_page_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] cgroup_rstat_flush_irqsafe
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] cgroup_rstat_flush_locked
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_swap_page
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] do_user_addr_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] exc_page_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] handle_mm_fault
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] mem_cgroup_flush_stats
     0.00%     0.00%  irqbalance       [kernel.kallsyms]      [k] workingset_refault
     0.00%     0.00%  redis-server     [kernel.kallsyms]      [k] zs_get_total_pages
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] kmem_cache_alloc
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] arch_local_irq_disable
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __check_heap_object
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] __check_object_size
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] getname_flags
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] getname_flags.part.0
     0.00%     0.00%  systemd-udevd    [kernel.kallsyms]      [k] strncpy_from_user
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] memset
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] d_invalidate
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] do_exit
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] proc_flush_pid
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] proc_invalidate_siblings_dcache
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] release_task
     0.00%     0.00%  :-1              [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] rcu_cblist_dequeue
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] kthread
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] rcu_core_si
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] ret_from_fork
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] run_ksoftirqd
     0.00%     0.00%  ksoftirqd/20     [kernel.kallsyms]      [k] smpboot_thread_fn
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] insert_zspage
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __bitmap_or
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] get_swap_device
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __swap_duplicate
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rcu_read_unlock_strict
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] _raw_read_lock
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] migrate_page_move_mapping
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __isolate_lru_page_prepare
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] arch_local_irq_disable
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __page_set_anon_rmap
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __count_memcg_events
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __anon_vma_interval_tree_subtree_search
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] anon_vma_interval_tree_iter_first
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __isolate_lru_page_prepare
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] uncharge_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] buffer_migrate_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] split_page
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] try_to_wake_up
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] __softirqentry_text_start
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] irq_exit_rcu
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rcu_core
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rcu_core_si
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rcu_gp_kthread_wake
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] rcu_report_qs_rnp
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] swake_up_one
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] wake_up_process
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] lock_page_memcg
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] putback_zspage
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] _find_next_bit
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] cpumask_next
     0.00%     0.00%  rcu_sched        [kernel.kallsyms]      [k] update_curr
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] free_pcp_prepare
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] rcu_read_unlock_strict
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] update_process_times
     0.00%     0.00%  kcompactd0       [kernel.kallsyms]      [k] tick_sched_handle
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] inc_zone_page_state
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] clear_page_dirty_for_io
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] clean_buffers
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __swap_entry_free_locked
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] xas_load
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] __alloc_pages_slowpath.constprop.0
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] zcomp_stream_put
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] native_set_pte
     0.00%     0.00%  kswapd0          [kernel.kallsyms]      [k] putback_zspage
     0.00%     0.00%  kcompactd1       [kernel.kallsyms]      [k] split_page
     0.00%     0.00%  kswapd1          [kernel.kallsyms]      [k] __mem_cgroup_threshold
